job_id,pair_id,concept,label,side,sample_index,seed,duration,steps,guidance_scale,prompt,wav_path,status,error,sample_rate,duration_seconds,rms_dbfs,peak_dbfs,clip_fraction,silence_fraction,spectral_centroid_mean_hz,spectral_centroid_median_hz,spectral_centroid_std_hz,rolloff_85_mean_hz,rolloff_85_median_hz,rolloff_95_mean_hz,rolloff_95_median_hz,low_band_energy,high_band_energy,total_energy,high_to_low_ratio,high_to_low_db,high_to_total_ratio,onset_strength_mean,onset_strength_median,onset_strength_max,onset_strength_p95,onset_count,onset_rate_per_second,mean_inter_onset_interval_ms,median_inter_onset_interval_ms,attack_time_ms_first,attack_time_ms_median,attack_time_ms_min,attack_time_ms_valid_count,transient_energy_total,non_transient_energy_total,transient_energy_fraction,transient_energy_per_onset_mean,event_sample,event_time_seconds,post_onset_energy_100ms,post_onset_energy_250ms,post_onset_energy_500ms,post_onset_energy_1000ms,tail_energy_fraction_250ms,tail_energy_fraction_500ms,tail_energy_fraction_1000ms,late_energy_fraction_300ms,late_energy_fraction_700ms,direct_energy,late_energy,direct_to_late_ratio,direct_to_late_db,decay_time_to_minus_20db_ms,decay_slope_db_per_second,reverb_proxy_score
06-positive-sample-000-seed-506,06,dry_reverberant,positive,positive,0,506,3.5,50,4.0,a dry metal spoon taps a glass once in a booth,/outputs/dry-reverberant-v1/06/positive/06-positive-sample-000-seed-506.wav,ok,,44100,3.5,-26.67383682502561,-0.00026507636037961915,1.2957563740201294e-05,0.012329122051596642,2500.1396484375,1880.2156982421875,1113.6461181640625,4804.39990234375,4328.173828125,6590.015625,6287.6953125,24632.22265625,454027.03125,510062.09375,18.43223965559594,12.655781084676319,0.890140704069915,0.6767781376838684,0.4462147355079651,12.866399765014648,2.2248036861419678,12,3.4285714285714284,302.9148629148629,214.7845804988662,290.24943310657596,2.9024943310657596,0.0,12,324.90264892578125,7.08575439453125,0.9786566207624587,27.14434325012068,65280,1.4802721088435373,172.23590087890625,174.25759887695312,175.7169189453125,199.68466186523438,0.37129539690575564,0.36603031044400514,0.2795569990009119,0.37103312801782634,0.28313154116993944,168.0353546142578,4.437868118286133,37.86398111333503,15.782262748326287,69.65986394557822,-0.5660001090795604,0.22663181169618574
06-negative-sample-000-seed-506,06,dry_reverberant,negative,negative,0,506,3.5,50,4.0,a reverberant metal spoon taps a glass once in a church,/outputs/dry-reverberant-v1/06/negative/06-negative-sample-000-seed-506.wav,ok,,44100,3.5,-44.87359268954221,-25.720481740780457,0.0,0.01654032990336418,2077.1298828125,1938.6204833984375,497.8847351074219,4403.04052734375,4285.107421875,6279.13916015625,6223.095703125,6196.6923828125,752.3374633789062,7743.51904296875,0.12140952251650129,-9.15747248893519,0.09715704955385132,0.5793241262435913,0.4309011697769165,3.764012098312378,1.6100010871887207,23,6.571428571428571,151.45743145743145,142.22222222222223,89.97732426303854,11.609977324263038,0.0,23,4.462431907653809,0.5626988410949707,0.888023044726731,0.22503398941910785,134144,3.0418140589569163,0.2051306962966919,0.6538015007972717,1.0783535242080688,1.0783535242080688,0.3937039327826962,0.0,0.0,0.3375274503268613,0.0,0.1307567059993744,0.9143294095993042,0.14300831256940233,-8.446387177929903,296.05442176870747,-12.696250480075957,0.40413724210771046
07-positive-sample-000-seed-507,07,dry_reverberant,positive,positive,0,507,3.5,50,4.0,a dry ceramic cup taps a saucer once in a kitchen,/outputs/dry-reverberant-v1/07/positive/07-positive-sample-000-seed-507.wav,ok,,44100,3.5,-27.4495463897087,-1.3779447091408423,0.0,0.030949141830205917,2356.920654296875,2525.13623046875,707.42822265625,4857.94775390625,5447.900390625,6494.3291015625,6976.7578125,293600.40625,121798.3359375,426544.59375,0.4148438944385827,-3.821152973555675,0.2855465471187911,0.6403431296348572,0.44240960478782654,13.517106056213379,1.390252947807312,8,2.2857142857142856,446.1548428895368,296.05442176870747,153.83219954648524,5.804988662131519,0.0,8,271.6013488769531,6.083404541015625,0.9780924070690372,33.950176185928285,131328,2.9779591836734696,52.079742431640625,83.92229461669922,85.2025146484375,85.23722839355469,0.015426790629860831,0.0004072245312679295,0.0,0.0048659166840162565,0.0,32.07172775268555,37.25700378417969,0.860824126880113,-0.6508556925196813,150.92970521541952,-75.27906311184489,0.1807540720961457
07-negative-sample-000-seed-507,07,dry_reverberant,negative,negative,0,507,3.5,50,4.0,a reverberant ceramic cup taps a saucer once in a marble lobby,/outputs/dry-reverberant-v1/07/negative/07-negative-sample-000-seed-507.wav,ok,,44100,3.5,-23.77170303720389,0.0,0.0003304178826510906,0.14932943880558014,2168.017333984375,1558.8741455078125,1983.600341796875,4134.16064453125,3100.78125,6435.361328125,5943.1640625,186973.78125,796929.5625,995117.0625,4.262253013081213,6.29639226448943,0.8008400142370184,0.6209110617637634,0.44100961089134216,10.813020706176758,1.8565261363983154,16,4.571428571428571,187.30763416477703,81.26984126984127,2.9024943310657596,33.378684807256235,0.0,16,635.1508178710938,12.49322509765625,0.9807097351804731,59.035444773733616,72448,1.6428117913832199,42.65218734741211,50.39483642578125,313.8971862792969,334.7445373535156,0.8637182426976103,0.15113453348347933,0.09475750994772261,0.8619816053270194,0.13890392045288083,37.89399337768555,274.1268310546875,0.13823525859139926,-8.59381170719534,81.26984126984127,-171.1852335177082,0.626479508259084
08-positive-sample-000-seed-508,08,dry_reverberant,positive,positive,0,508,3.5,50,4.0,a dry clapboard claps once in a sound booth,/outputs/dry-reverberant-v1/08/positive/08-positive-sample-000-seed-508.wav,ok,,44100,3.5,-109.01395377465194,-84.28839878591474,0.0,1.0,1486.2313232421875,0.0,3542.637939453125,2765.59033203125,0.0,3130.44287109375,0.0,0.0014342936920002103,8.061425614869222e-05,0.004281877540051937,0.05620484604953586,-12.502262374231323,0.018826847660784435,0.07442126423120499,0.0,4.516196250915527,0.32406964898109436,6,1.7142857142857142,643.1927437641723,388.93424036281175,31.92743764172336,2.9024943310657596,0.0,5,1.9010622054338455e-06,3.585591912269592e-08,0.9814881596345715,3.2767032583554584e-07,6400,0.14512471655328799,1.2828968465328217e-06,1.2847594916820526e-06,1.2847594916820526e-06,1.2847594916820526e-06,0.2352044352044352,0.2352044352044352,0.2352044352044352,0.2352044352044352,0.2352044352044352,1.1648517102003098e-06,3.329478204250336e-08,34.98601398601399,15.438944654183473,63.85487528344672,-3.7939312897830146,0.1660658146861023
08-negative-sample-000-seed-508,08,dry_reverberant,negative,negative,0,508,3.5,50,4.0,a reverberant clapboard claps once in an empty warehouse,/outputs/dry-reverberant-v1/08/negative/08-negative-sample-000-seed-508.wav,ok,,44100,3.5,-108.62281920027692,-86.78717351808073,0.0,1.0,1503.6700439453125,0.0,3615.396728515625,2774.71728515625,0.0,3104.84521484375,0.0,0.0014838868519291282,9.57120573730208e-05,0.004708590917289257,0.06450091342786027,-11.904341350721676,0.020327112517160947,0.08673738688230515,0.0,4.1737542152404785,0.46969813108444214,7,2.0,535.9939531368103,296.05442176870747,29.024943310657598,5.804988662131519,0.0,6,2.093380317091942e-06,2.60770320892334e-08,0.9876963638360979,3.150531223842076e-07,13056,0.2960544217687075,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,0.9987397605545053,0.9987397605545053,0.9987397605545053,0.9987397605545053,0.9987397605545053,4.656612873077393e-10,0.0,465.66128730773926,26.68070134416583,23.219954648526077,6.045341717370657,0.6665408009844301
09-positive-sample-000-seed-509,09,dry_reverberant,positive,positive,0,509,3.5,50,4.0,a dry footstep lands once on carpet nearby,/outputs/dry-reverberant-v1/09/positive/09-positive-sample-000-seed-509.wav,ok,,44100,3.5,-46.734851522781405,-27.747478445820054,0.0,0.09133139252662659,2569.52490234375,2436.9072265625,1291.5457763671875,5478.84619140625,5297.16796875,7014.8330078125,6847.55859375,4416.85595703125,256.0561218261719,5051.5693359375,0.05797248638334081,-12.367780727634665,0.05068843062383731,0.5355110764503479,0.5027467608451843,7.76003360748291,0.7176898121833801,3,0.8571428571428571,1166.8027210884354,1166.8027210884354,43.53741496598639,43.53741496598639,0.0,3,0.2570677101612091,3.016501396894455,0.07852826739082429,0.08568923423687617,17664,0.4005442176870748,0.0262665506452322,0.09467753767967224,0.3208092153072357,1.0253708362579346,0.970467736098739,0.8999315361587398,0.6801611927076415,0.956048682952325,0.812692568497679,0.010096751153469086,0.4628182053565979,0.021815803779130977,-16.612287812831433,2078.185941043084,-2.3582586323629178,0.915797071952675
09-negative-sample-000-seed-509,09,dry_reverberant,negative,negative,0,509,3.5,50,4.0,a reverberant footstep lands once in a stone corridor,/outputs/dry-reverberant-v1/09/negative/09-negative-sample-000-seed-509.wav,ok,,44100,3.5,-35.74498952053733,-16.75321087781714,0.0,0.0050858440808951855,1587.5133056640625,1595.97119140625,252.12936401367188,3735.511474609375,3746.77734375,6090.18896484375,6158.49609375,62069.046875,290.3780212402344,63199.93359375,0.004678306432270866,-23.299113350096054,0.004594593771360396,0.5237522721290588,0.47709396481513977,3.7090563774108887,0.9237565398216248,23,6.571428571428571,152.2490208204494,104.48979591836735,235.1020408163265,29.024943310657598,0.0,23,32.01567840576172,9.100013732910156,0.7786729771636016,2.0344437295975895,1280,0.029024943310657598,0.3345795273780823,2.8358218669891357,9.364174842834473,13.417436599731445,0.9309621542507746,0.7720300206539424,0.6733538139213515,0.8604611661305062,0.7423925883550397,0.161516472697258,9.691081047058105,0.016666507267142205,-17.781554039835395,3186.9387755102043,-0.5756694915006564,0.8621534886929226
10-positive-sample-000-seed-510,10,dry_reverberant,positive,positive,0,510,3.5,50,4.0,a dry drumstick clicks once on a rim in a studio,/outputs/dry-reverberant-v1/10/positive/10-positive-sample-000-seed-510.wav,ok,,44100,3.5,-33.12874965509926,-4.158436150136015,0.0,0.2522902488708496,2969.57958984375,2564.49951171875,2665.229248046875,5833.28759765625,5318.701171875,7499.68701171875,6869.091796875,76921.6796875,12917.0107421875,115974.0390625,0.1679241898339169,-7.7488673831888155,0.11137846751397824,0.48353347182273865,0.3458181321620941,13.263884544372559,1.2116445302963257,7,2.0,375.38926681783823,246.71201814058958,0.0,0.0,0.0,7,72.026123046875,3.07244873046875,0.9590877874538265,10.546344016279493,100096,2.269750566893424,29.421072006225586,42.34865188598633,43.840301513671875,43.840301513671875,0.03402460952050964,3.791969018548053e-09,0.0,0.024177566590759012,3.6645078750674463e-10,25.902992248535156,15.105587005615234,1.7147954752705854,2.3421232889293995,121.9047619047619,-212.18897899512348,0.13084314688227383
10-negative-sample-000-seed-510,10,dry_reverberant,negative,negative,0,510,3.5,50,4.0,a reverberant drumstick clicks once on a rim in a concert hall,/outputs/dry-reverberant-v1/10/negative/10-negative-sample-000-seed-510.wav,ok,,44100,3.5,-25.171763980726194,-0.00026507636037961915,7.774538244120777e-05,0.23221898078918457,2678.132080078125,1906.818603515625,2804.679443359375,5542.94580078125,4565.0390625,7613.55615234375,6761.42578125,717499.4375,19869.126953125,766096.0,0.027692184710771985,-15.576427802455832,0.025935557623489744,0.41467753052711487,0.3990514278411865,7.801834583282471,0.8382103443145752,8,2.2857142857142856,371.51927437641723,139.31972789115645,298.95691609977325,36.281179138321995,0.0,8,178.30160522460938,290.8684387207031,0.38003620974017815,22.38548283930868,111104,2.5193650793650795,0.17936255037784576,0.2082836627960205,0.2082848995923996,0.20828492939472198,5.98159827411607e-06,5.701018725096609e-08,0.0,8.115567832196349e-07,4.247817873601395e-08,0.0663592591881752,0.07722026854753494,0.859350277282784,-0.6582977856278837,17.414965986394556,-215.89692275762735,0.17927437703517327
11-positive-sample-000-seed-511,11,dry_reverberant,positive,positive,0,511,3.5,50,4.0,a dry book slams shut once in a furnished room,/outputs/dry-reverberant-v1/11/positive/11-positive-sample-000-seed-511.wav,ok,,44100,3.5,-25.016891926666336,0.0,0.0003174603043589741,0.007781017106026411,2348.5498046875,2216.115478515625,636.7201538085938,4797.126953125,4844.970703125,6571.40625,6546.09375,709570.25,17497.673828125,748331.0625,0.02465953699175663,-16.080150819906084,0.023382263151912126,0.5497297644615173,0.4170702397823334,7.256319522857666,1.4316813945770264,16,4.571428571428571,222.91156462585033,162.53968253968253,110.29478458049887,4.353741496598639,0.0,16,472.29693603515625,13.90582275390625,0.9713991282391319,30.024017229676247,118272,2.681904761904762,401.5370178222656,426.6968688964844,435.7110595703125,437.44598388671875,0.024572478779815866,0.003966023331912492,0.0,0.013820220461789715,0.0007818949678278847,362.2976989746094,44.39194107055664,8.161339428676316,9.117614404629236,127.70975056689343,-36.52649227960469,0.041252153306992036
11-negative-sample-000-seed-511,11,dry_reverberant,negative,negative,0,511,3.5,50,4.0,a reverberant book slams shut once in an empty lecture hall,/outputs/dry-reverberant-v1/11/negative/11-negative-sample-000-seed-511.wav,ok,,44100,3.5,-23.96067921274303,-0.00026507636037961915,1.2957563740201294e-05,0.0018399740802124143,1493.5018310546875,1407.8243408203125,266.00030517578125,3046.876953125,2734.716796875,5376.4560546875,5211.03515625,936673.75,8032.2451171875,976019.25,0.008575285810227413,-20.66751396213928,0.00822959702607044,0.4902285039424896,0.4636683464050293,4.140695571899414,0.6765902638435364,3,0.8571428571428571,1181.315192743764,1181.315192743764,17.414965986394556,17.414965986394556,2.9024943310657596,3,222.49957275390625,397.56744384765625,0.3588314920754415,74.1665252049764,118272,2.681904761904762,154.26611328125,239.62481689453125,312.6885986328125,359.3670959472656,0.3332032353632778,0.12989087056177612,0.0,0.2624354594755438,0.029849262776754346,113.98106384277344,191.44178771972656,0.5953823624424324,-2.2520403500233197,801.0884353741496,-14.175261660098265,0.30636456923256056
12-positive-sample-000-seed-512,12,dry_reverberant,positive,positive,0,512,3.5,50,4.0,a dry stapler clicks once on a desk,/outputs/dry-reverberant-v1/12/positive/12-positive-sample-000-seed-512.wav,ok,,44100,3.5,-43.643464148026055,-13.83038959668308,0.0,0.024159377440810204,2905.892578125,2816.464599609375,484.20733642578125,5744.587890625,5727.83203125,7136.90234375,7127.490234375,4195.54833984375,3961.08056640625,10351.78515625,0.944115106192238,-0.24975053438565456,0.3826470996661581,0.6450211405754089,0.4674985408782959,4.330582618713379,2.232322931289673,27,7.714285714285714,131.50532007674863,89.97732426303855,0.0,110.29478458049887,0.0,27,6.399985313415527,0.27054309844970703,0.959442028915059,0.5444189035506161,142080,3.221768707482993,0.32429516315460205,0.508920431137085,0.6301553845405579,0.6301553845405579,0.1923889709222812,0.0,0.0,0.0,0.0,0.2782262861728668,0.32347798347473145,0.8601088803145718,-0.654465683765148,133.51473922902494,-17.21818610391715,0.17920097950231909
12-negative-sample-000-seed-512,12,dry_reverberant,negative,negative,0,512,3.5,50,4.0,a reverberant stapler clicks once in a large office lobby,/outputs/dry-reverberant-v1/12/negative/12-negative-sample-000-seed-512.wav,ok,,44100,3.5,-21.125861146090514,0.0,4.535147309070453e-05,0.0012698412174358964,3140.332275390625,2878.48779296875,714.7721557617188,6266.732421875,6115.4296875,7595.80224609375,7428.955078125,917943.3125,707789.5,1845293.5,0.7710601410367592,-1.129117465900753,0.3835647283209961,0.5649111270904541,0.4566243588924408,7.044497489929199,1.22393000125885,14,4.0,242.4699110413396,98.68480725623583,72.56235827664399,44.98866213151928,0.0,14,764.77587890625,426.2481689453125,0.642116236263908,80.45477485656738,15104,0.34249433106575966,70.13023376464844,96.48982238769531,137.73361206054688,340.34405517578125,0.9069102567786618,0.8671197865461718,0.6716486849214788,0.9015070183215478,0.7778797918410628,27.34747314453125,111.3105697631836,0.2456862201200998,-6.096192012473378,400.5442176870748,-12.744301603248704,0.8273857299775186
13-positive-sample-000-seed-513,13,dry_reverberant,positive,positive,0,513,3.5,50,4.0,a dry basketball bounce once in a padded room,/outputs/dry-reverberant-v1/13/positive/13-positive-sample-000-seed-513.wav,ok,,44100,3.5,-19.2484814100273,0.0,0.001354065490886569,0.0035827665124088526,1049.964111328125,1038.647216796875,189.68252563476562,2208.86474609375,2239.453125,4570.244140625,4629.638671875,2838536.75,3758.873046875,2874521.5,0.0013242291285730228,-28.780368633362933,0.0013076517419942763,0.5652967095375061,0.40721595287323,13.346982955932617,0.8517555594444275,6,1.7142857142857142,469.0430839002267,528.2539682539683,8.707482993197278,4.353741496598639,0.0,6,1628.3297119140625,206.76513671875,0.8873272752780083,271.38828802108765,94208,2.136235827664399,257.1233215332031,283.245361328125,286.3939514160156,293.3452453613281,0.7172275117380332,0.714084147021018,0.7071445175745267,0.7162690313650972,0.7110550321895244,203.063720703125,39.01751708984375,5.204424470053796,7.163727101578717,156.73469387755102,-92.75014578582417,0.5294997891791812
